# Full-corpus session_records TRUE-TOKEN length histogram, measured 2026-09-20.
# Format: <token_count>|<record_count>. Tokenizer: Qwen/Qwen3-Embedding-4B
# (shared by every Qwen-family embedder; Jina models use a different
# tokenizer but consume no bucket plan). 2,592,857 non-empty-text records
# of 6,409,927 total; 6,335 distinct lengths; unbinned, uncapped (the
# loader clamps >8192 into the truncation edge).
1268|53
1269|53
1270|123
1271|41
1272|51
1273|53
1274|50
1275|66
1276|66
1277|66
1278|48
1279|42
1280|42
1281|68
1282|57
1283|52
1284|51
1285|69
1286|45
1287|39
1288|47
1289|49
1290|42
1291|61
1292|50
1293|41
1294|37
1295|44
1296|42
1297|51
1298|47
1299|53
1300|58
1301|45
1302|64
1303|49
1304|46
1305|46
1306|37
1307|41
1308|42
1309|31
1310|48
1311|61
1312|52
1313|45
1314|56
1315|48
1316|47
1317|52
1318|57
1319|38
1320|42
1321|45
1322|51
1323|55
1324|44
1325|43
1326|61
1327|37
1328|41
1329|49
1330|44
1331|70
1332|39
1333|52
1334|40
1335|33
1336|53
1337|71
1338|72
1339|48
1340|53
1341|44
1342|36
1343|45
1344|47
1345|59
1346|34
1347|48
1348|54
1349|44
1350|39
1351|35
1352|51
1353|45
1354|31
1355|40
1356|39
1357|38
1358|39
1359|56
1360|52
1361|43
1362|41
1363|44
1364|41
1365|41
1366|50
1367|46
1368|43
1369|49
1370|34
1371|28
1372|49
1373|42
1374|35
1375|39
1376|42
1377|31
1378|36
1379|42
1380|44
1381|46
1382|54
1383|27
1384|31
1385|46
1386|41
1387|25
1388|44
1389|35
1390|31
1391|54
1392|44
1393|45
1394|38
1395|31
1396|33
1397|40
1398|42
1399|41
1400|39
1401|40
1402|30
1403|35
1404|48
1405|35
1406|39
1407|37
1408|40
1409|41
1410|46
1411|40
1412|42
1413|27
1414|33
1415|39
1416|26
1417|27
1418|39
1419|37
1420|49
1421|26
1422|25
1423|37
1424|39
1425|35
1426|43
1427|34
1428|32
1429|41
1430|35
1431|28
1432|35
1433|40
1434|43
1435|33
1436|33
1437|33
1438|34
1439|28
1440|34
1441|43
1442|31
1443|29
1444|34
1445|36
1446|37
1447|30
1448|36
1449|31
1450|43
1451|32
1452|27
1453|31
1454|40
1455|29
1456|34
1457|33
1458|37
1459|25
1460|37
1461|28
1462|35
1463|29
1464|23
1465|31
1466|35
1467|38
1468|42
1469|39
1470|34
1471|28
1472|33
1473|31
1474|29
1475|37
1476|24
1477|31
1478|28
1479|40
1480|31
1481|28
1482|35
1483|30
1484|35
1485|39
1486|35
1487|35
1488|32
1489|25
1490|30
1491|38
1492|34
1493|24
1494|29
1495|33
1496|32
1497|35
1498|46
1499|35
1500|36
1501|33
1502|24
1503|28
1504|37
1505|31
1506|23
1507|28
1508|33
1509|21
1510|33
1511|33
1512|42
1513|29
1514|32
1515|27
1516|26
1517|22
1518|46
1519|28
1520|31
1521|25
1522|32
1523|36
1524|38
1525|39
1526|20
1527|30
1528|31
1529|19
1530|26
1531|28
1532|23
1533|29
1534|26
1535|38
1536|36
1537|29
1538|27
1539|30
1540|26
1541|27
1542|34
1543|31
1544|27
1545|24
1546|29
1547|27
1548|24
1549|32
1550|23
1551|33
1552|30
